danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,track_number,track_id,album_name,album_id,time_signature,duration_ms,key_name,mode_name,key_mode
0.473,0.449,9,-12.681,1,0.0319,0.7,0.128,0.26,0.7,83.9,"Goin' Down the Road Feeling Bad (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",9,0swsBqCp2zLGqrlqKUp90a,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],3kMxm04sEdG5qzVA3ZOGmH,4,579861,A,major,A major
0.55,0.467,9,-10.937,1,0.121,0.787,0.0151,0.88,0.479,85.842,"Not Fade Away, Pt. 2 (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",10,1Ap0jJuQp8mu6b7T9rqdWv,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],3kMxm04sEdG5qzVA3ZOGmH,4,155604,A,major,A major
0.409,0.574,9,-15.507,1,0.1,0.622,0.00752,0.935,0.508,76.907,Jack Straw - Live,1,0ft9jM4RaCtO8vV6rQx17g,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,424385,A,major,A major
0.596,0.476,4,-16.107,1,0.0459,0.534,0.0242,0.955,0.737,114.326,Sugaree - Live,2,4PJm2afAbj2JfDm1o4ijxl,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,3,801776,E,major,E major
0.693,0.645,11,-16.563,0,0.0816,0.251,0.00316,0.344,0.697,119.973,Me & My Uncle - Live,3,5IyByAzGD0L2Hj82h9dt3L,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,185704,B,minor,B minor
0.603,0.674,2,-16.9,1,0.0791,0.206,0.0403,0.844,0.457,121.582,Big River - Live,4,61ASVSX6Lx71PMJEwG5kM2,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,424254,D,major,D major
0.45,0.467,7,-17.312,1,0.0653,0.424,0.00414,0.956,0.625,138.854,Stagger Lee - Live,5,1tjoTJ3JLF0HlGQkZfK1it,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,543085,G,major,G major
0.452,0.63,2,-17.055,1,0.0759,0.308,0.0248,0.966,0.739,154.123,Passenger - Live,6,2HyJVrmzHK5wNR4WiNCxhk,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,360724,D,major,D major
0.553,0.4,0,-16.985,1,0.0394,0.536,0.00133,0.732,0.524,97.355,Candyman - Live,7,6ZE5Fp0mOmpRW8T4rDXIAb,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,547474,C,major,C major
0.575,0.618,11,-17.157,0,0.0556,0.486,0.125,0.975,0.583,105.975,Minglewood Blues - Live,8,27oq0tcorqOVXRBwQTeBpy,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,376293,B,minor,B minor
0.674,0.465,11,-17.679,1,0.0537,0.602,0.0397,0.963,0.82,120.416,From The Heart Of Me - Live,9,5BF5rDQ1L6toiak07afPKZ,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,238680,B,major,B major
0.528,0.546,2,-12.078,1,0.0758,0.556,0.00243,0.936,0.563,107.831,Loser - Live,10,546dHSIxTH8Alib6auJ4f5,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,651075,D,major,D major
0.552,0.883,0,-9.515,1,0.0464,0.675,0.0567,0.826,0.943,161.852,Promised Land - Live,11,1gMY48sqXbNgnGOGDlICsc,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,271804,C,major,C major
0.461,0.715,2,-12.257,1,0.138,0.55,0.00209,0.874,0.597,132.42,I Need A Miracle - Live,12,7F5MOskyFkeCn0MGCsNh3o,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,332434,D,major,D major
0.464,0.721,0,-12.216,1,0.123,0.412,3.9e-4,0.662,0.787,174.112,Good Lovin' - Live,13,5XhGKrzxaHrHd1ZFRRO5nD,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,527386,C,major,C major
0.628,0.621,7,-11.478,1,0.0392,0.452,0.00249,0.983,0.568,111.065,Friend Of The Devil - Live,14,3At0gapgl2DYvwlTDbdqdF,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,565838,G,major,G major
0.493,0.486,2,-15.38,1,0.0716,0.527,0.0151,0.671,0.618,131.437,Estimated Prophet - Live,15,5HsdidMbKpTXunwxmGDUBw,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,1,961802,D,major,D major
0.67,0.562,0,-14.566,1,0.0367,0.487,8.76e-4,0.162,0.805,108.372,Shakedown Street - Live,16,7tysjdI6dfZylCivjpADJe,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,523598,C,major,C major
0.432,0.648,9,-11.998,0,0.0499,0.329,0.453,0.522,0.551,116.359,Jam - Live,17,4k9cWp2V8tjRNjqGpL5qgt,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,228493,A,minor,A minor
0.44,0.622,3,-17.227,0,0.0634,0.419,0.85,0.216,0.405,102.68,Drums - Live,18,02TCztltLJK12kBGRcHnlh,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,461871,D#,minor,D# minor
0.477,0.384,9,-20.551,1,0.0764,0.703,0.639,0.426,0.537,167.812,Oilin Arageed - Live,19,1ufwks0SQ6DWrFQXw02dsy,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,452257,A,major,A major
0.618,0.533,1,-14.746,0,0.0435,0.445,0.0742,0.208,0.825,159.189,Fire On The Mountain - Live,20,27S87355MvdXHKLHpoFO9o,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,498808,C#,minor,C# minor
0.476,0.756,4,-13.412,1,0.056,0.421,0.00531,0.745,0.763,160.048,Sugar Magnolia - Live,21,3qUnKZHZ58ii17r5NZhhyY,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,534648,E,major,E major
0.6,0.801,9,-12.684,1,0.053,0.549,0.0523,0.976,0.901,143.909,Johnny B Goode - Live,22,3ITt5Vw6cqdafjNCwwg3pc,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",0TiM74dfFS8Wj1MGT1gE9q,4,279562,A,major,A major
0.518,0.464,2,-13.368,1,0.0288,0.38,0,0.0798,0.762,118.234,Box of Rain - 2020 Remaster,1,31S1Y2rD0Io1gylblY6Hp6,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,317133,D,major,D major
0.644,0.616,7,-13.669,1,0.0385,0.31,5.86e-5,0.0869,0.869,103.944,Friend Of The Devil - 2020 Remaster,2,52v4dL5bNNOGZqLSrSD5F2,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,203386,G,major,G major
0.591,0.511,1,-12.114,0,0.046,0.203,8.64e-6,0.137,0.578,154.769,Sugar Magnolia - 2020 Remaster,3,7qlH2jZ1ievaWYrWT7kKxc,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,199533,C#,minor,C# minor
0.758,0.578,1,-11.069,1,0.0379,0.0424,6.95e-5,0.0763,0.697,128.905,Operator - 2020 Remaster,4,3OmfdtdE6CKOmfb2Kzu9cQ,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,143960,C#,major,C# major
0.454,0.435,0,-11.85,1,0.0315,0.204,4.15e-4,0.102,0.528,117.247,Candyman - 2020 Remaster,5,6tUeAP7eV4z5hkK1fx7R8k,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,3,374493,C,major,C major
0.603,0.44,7,-13.284,1,0.0328,0.392,1.44e-4,0.578,0.671,128.021,Ripple - 2020 Remaster,6,4aQ8mFkZU6dmHaZOOKdscc,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,248160,G,major,G major
0.45,0.369,5,-13.265,1,0.0348,0.386,2.31e-6,0.112,0.312,113.309,Brokedown Palace - 2020 Remaster,7,78mzToM456HmenmHB9NdDl,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,249626,F,major,F major
0.627,0.471,9,-11.467,1,0.0286,0.0858,1.04e-6,0.128,0.855,135.295,Till The Morning Comes - 2020 Remaster,8,40CYktRzdz6ExeiaZ54hSm,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,187920,A,major,A major
0.441,0.216,9,-13.023,1,0.0258,0.28,6.1e-5,0.0986,0.26,90.642,Attics Of My Life - 2020 Remaster,9,6WeLHc9eLjVJqOKhd97vaK,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,313280,A,major,A major
0.663,0.674,11,-12.196,0,0.0516,0.0475,7.52e-5,0.236,0.76,124.883,Truckin' - 2020 Remaster,10,5vyg5JrSLRU7Pjo1pxP9Ps,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,306546,B,minor,B minor
0.528,0.628,7,-13.213,1,0.0428,0.624,0.0125,0.608,0.845,93.751,"Bertha (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",1,3SZn0Mg86ko9uDm0UfUL1Y,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,380695,G,major,G major
0.564,0.577,9,-13.362,1,0.0368,0.529,8.56e-4,0.277,0.722,127.131,"Truckin' (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",2,5r56Y3ygZ5nVsfSa6v7RVs,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,554304,A,major,A major
0.443,0.297,2,-13.566,1,0.0362,0.479,0.00188,0.227,0.425,154.379,"Hurts Me Too (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",3,6TQKTd1IQ3Yjwn8npeuQw6,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,3,356966,D,major,D major
0.502,0.316,7,-15.246,1,0.0432,0.614,1.61e-4,0.324,0.342,129.112,"Loser (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",4,5tAn56EVlzMavpLmrpkJSK,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,415500,G,major,G major
0.45,0.492,0,-12.464,1,0.05,0.572,0.156,0.105,0.866,170.551,"Greatest Story Ever Told (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",5,00zCnpqBvjpDBwhU0osvfK,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,228633,C,major,C major
0.382,0.719,9,-10.634,1,0.118,0.468,0.00266,0.435,0.536,173.275,"Johnny B. Goode (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",6,76jYk24AcItbTaQMdIpS4y,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,188866,A,major,A major
0.419,0.429,2,-12.46,1,0.256,0.756,4.22e-6,0.109,0.5,81.719,"Mama Tried (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",7,2T1YSsttnH7aj9xSKR7Y4l,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,202633,D,major,D major
0.649,0.457,4,-14.533,1,0.0808,0.368,8.26e-4,0.275,0.491,96.397,"Hard To Handle (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",8,3WlvVFvHKMeNHh8ZE6Ut4J,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,554766,E,major,E major
0.37,0.123,2,-18.094,1,0.0349,0.621,0.00326,0.128,0.202,76.688,"Dark Star, Pt. 1 (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",9,5IGFFSULDZO1jFHUVQZhXg,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,423000,D,major,D major
0.465,0.25,2,-16.761,1,0.0327,0.554,0.00366,0.128,0.262,116.747,"Wharf Rat (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",10,6edYt7pJBFaknKSYUHGqPS,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,444400,D,major,D major
0.451,0.283,2,-12.636,1,0.0346,0.698,0.367,0.121,0.235,79.731,"Dark Star, Pt. 2 (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",11,5WFenfNX1PjGcm23fEocMD,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,441833,D,major,D major
0.6,0.553,11,-13.521,0,0.0624,0.694,0.0842,0.0868,0.669,98.778,"Me And My Uncle (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",12,0lvZmfxvRqufZX6rpMpJ3T,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,253477,B,minor,B minor
0.536,0.355,0,-15.25,1,0.051,0.534,0,0.133,0.547,101.897,"Casey Jones (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",1,0w3fLHEyAuTH7UAFoYze3c,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,458333,C,major,C major
0.548,0.406,2,-13.202,1,0.0435,0.471,0.385,0.434,0.596,115.497,"Playing In The Band (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",2,2RwrI7im0goLUN95laXijJ,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,5,371500,D,major,D major
0.604,0.437,2,-13.84,1,0.041,0.59,0.0564,0.0834,0.533,127.866,"Me And Bobby McGee (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",3,2drnUxoIOb7OAX64vqCIIu,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,395433,D,major,D major
0.504,0.283,0,-16.011,1,0.0385,0.65,3.82e-6,0.117,0.527,111.13,"Candyman (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",4,4ueR4EX4igBNdgTlcI9Jv4,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,3,479700,C,major,C major
0.593,0.39,9,-13.493,1,0.0441,0.657,0.0835,0.528,0.495,129.994,"Big Boss Man (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",5,49V9EwGZ9OWHPokAXEjhaK,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,342800,A,major,A major
0.334,0.649,4,-12.144,1,0.183,0.143,0.00222,0.585,0.615,166.821,"Sugar Magnolia (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",6,59QsURjNVnLhTBRfeWMJjR,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,432633,E,major,E major
0.448,0.372,9,-13.122,1,0.0474,0.413,0.00688,0.574,0.432,84.887,"St. Stephen (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",7,31fKSIJ8cvsla7JpOOgRLC,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,386100,A,major,A major
0.457,0.63,4,-11.022,1,0.0359,0.24,0.511,0.108,0.881,94.676,"Not Fade Away, Pt. 1 (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",8,6NFYTHRkWdkCd86fggxCKk,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,271533,E,major,E major
0.64,0.601,9,-12.406,1,0.0469,0.116,0.0106,0.416,0.649,94.49,"Goin' Down The Road Feeling Bad (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",9,0PmRcyP1IjECocELdGvqbW,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,303466,A,major,A major
0.564,0.738,9,-9.696,1,0.0433,0.312,0.277,0.353,0.708,94.619,"Not Fade Away, Pt. 2 (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",10,04DET3zxj6pPSZRA4v8Jss,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,240700,A,major,A major
0.613,0.515,7,-11.809,1,0.0446,0.248,4.47e-5,0.796,0.684,130.492,"Uncle John's Band (Live at the Capitol Theatre, Port Chester, NY, 2/18/71)",11,1HRK3myAlfumyfxkArr1Yk,American Beauty (50th Anniversary Deluxe Edition),2iR2R1AJPBqRQEMZ5TnG0y,4,399145,G,major,G major
0.672,0.708,7,-10.021,1,0.0617,0.756,1.58e-4,0.0819,0.805,103.889,Friend of the Devil - Demo,1,6AjLDJAKbJLFNGm65xin5G,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,209002,G,major,G major
0.586,0.447,4,-13.833,1,0.159,0.691,8.64e-4,0.0725,0.667,154.358,Sugar Magnolia - Demo,2,30cW0phReGegCzudqo8q4K,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,205120,E,major,E major
0.512,0.338,0,-14.048,1,0.038,0.771,0.00155,0.168,0.596,91.892,Candyman - Demo,3,0xUySlzxTrxCRLERPp2I7y,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,342048,C,major,C major
0.528,0.244,7,-16.306,1,0.0304,0.856,0.0135,0.14,0.427,78.608,To Lay Me Down - Demo,4,0gNxfN1Je3SGdG3h721dKP,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,3,344191,G,major,G major
0.612,0.563,9,-13.411,1,0.0551,0.796,6.32e-4,0.0861,0.852,125.562,Truckin' - Demo,5,7o7CD6gSRJ7vTGmolQs8Fi,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,253930,A,major,A major
0.622,0.409,7,-13.145,1,0.0458,0.812,0.00167,0.225,0.65,136.322,Hand Me Down (Ripple) - Demo,6,1CGYqjVkODqPCBv9GLa3z7,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,246634,G,major,G major
0.539,0.344,5,-11.218,1,0.0543,0.769,1.84e-6,0.125,0.435,135.631,Brokedown Palace - Demo,7,68Tro7fDLXHed5iJdHdyyS,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,236224,F,major,F major
0.69,0.471,9,-13.193,1,0.0825,0.533,6.4e-4,0.122,0.768,134.214,Till the Morning Comes - Demo,8,32CuJCFRQFxH8LXaq4YrEx,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,243071,A,major,A major
0.453,0.0962,9,-14.503,1,0.0295,0.751,0,0.116,0.348,103.055,Attics of My Life - Demo,9,1BQMNfO3rpeMuffMRSLGEs,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,298474,A,major,A major
0.712,0.507,5,-12.635,1,0.0437,0.653,0.0263,0.113,0.962,129.135,Operator - Demo,10,27tL2RkUDRIE57wcL9sEmA,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,143658,F,major,F major
0.523,0.29,2,-12.908,1,0.0342,0.83,0,0.329,0.367,118.42,Box of Rain - Acoustic Mix,11,4NDPQHQpWkX7y1aeKy8yG9,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,323648,D,major,D major
0.458,0.433,0,-9.538,1,0.0244,0.457,0,0.258,0.43,80.136,Candyman - Alternate Take,12,0qGHNNOATRyE1lMsBjWeCg,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,465664,C,major,C major
0.561,0.853,9,-9.318,1,0.0472,0.611,6.99e-4,0.215,0.892,125.598,Truckin' - Alternate Mix,13,69SHWWA21BdE50ZQa22wpW,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,340565,A,major,A major
0.809,0.548,5,-12.463,1,0.0919,0.589,4.85e-6,0.777,0.717,124.406,Operator (Take 1) - Slated,14,0CUGEP1kyI4MUhlHijiJjt,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,187178,F,major,F major
0.739,0.4,5,-17.198,1,0.48,0.794,0,0.445,0.81,118.549,Operator (Take 2 Breakdown) - Slated,15,3iS8WLjUS9RhcZOoacCqCp,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,23551,F,major,F major
0.812,0.565,5,-11.723,1,0.0338,0.709,9.1e-5,0.302,0.875,124.731,Operator (Take 3) - Slated,16,09JqGYmo04Df1Rq4beMsdT,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,168320,F,major,F major
0.636,0.318,5,-17.678,1,0.109,0.589,0.00227,0.249,0.477,124.125,Operator (Take 4 Breakdown) - Slated,17,7G4bTtkXBLYdnOrCmNk9lM,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,23722,F,major,F major
0.781,0.561,5,-11.866,1,0.0424,0.666,1.06e-5,0.166,0.856,124.876,"Operator (Take 5, Misnamed as Take 6) - Slated",18,2KqGyQHIibfkeYPBUacWnN,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,173226,F,major,F major
0,0.283,2,-18.717,0,0,0.512,0.0318,0.088,0,0,Operator (Take 6 Breakdown) - Slated,19,1rtO9s4jXphC4xw46UiGm1,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,0,14293,D,minor,D minor
0,0.443,0,-15.066,1,0,0.648,0.791,0.0922,0,0,Operator (Take 7 Breakdown) - Slated,20,3WKE5C76nwplgh3jRXupGV,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,0,12117,C,major,C major
0.795,0.608,5,-11.444,1,0.0468,0.644,3.1e-4,0.11,0.702,124.876,Operator (Take 8) - Slated,21,4pXX2TyCvs0oioeBzg6r7v,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,163584,F,major,F major
0.545,0.245,7,-21.794,1,0.0394,0.671,0.129,0.398,0.944,106.135,Friend of the Devil (Take 1 Breakdown) - Slated,22,45mV3bGxP8cfo3SlGUjJye,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,21322,G,major,G major
0.551,0.281,7,-22.253,1,0.0816,0.853,3.8e-5,0.322,0.812,107.754,Friend of the Devil (Take 2 Breakdown) - Slated,23,40BDfvxRkKNZSNPUSXmE6N,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,5,50016,G,major,G major
0.601,0.323,7,-21.296,1,0.0468,0.842,0.00752,0.129,0.872,106.233,Friend of the Devil (Take 3 Breakdown) - Slated,24,3LI74QLuewlq8BwPaRxXSf,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,33098,G,major,G major
0.59,0.276,4,-20.299,0,0.0311,0.704,0.0743,0.508,0.961,102.944,Friend of the Devil (Take 4 Breakdown) - Slated,25,5e0RBddAs2xvY1fXWNaRr1,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,5,32693,E,minor,E minor
0.561,0.438,4,-17.183,0,0.0268,0.638,0.902,0.401,0.868,106.645,Friend of the Devil (Take 5) - Slated,26,2aswF9UFrHU45wBoAqam41,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,217333,E,minor,E minor
0.535,0.542,7,-14.752,1,0.0269,0.65,0.91,0.171,0.933,107.656,Friend of the Devil (Take 6) - Slated,27,1NEE3vWSq6pAuDjH4INJLw,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,211551,G,major,G major
0.563,0.532,7,-15.887,1,0.0273,0.559,0.662,0.216,0.948,107.531,Friend of the Devil (Take 7) - Slated,28,6WV5AJkxojDv10WHyQFjny,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,222229,G,major,G major
0.563,0.298,7,-20.187,1,0.0346,0.867,0.914,0.0943,0.907,103.714,Friend of the Devil (Arranging Take 1) - Not Slated,29,5CTlj6Dojf4A9pOevOuIyO,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,138080,G,major,G major
0.568,0.0568,2,-28.22,1,0.0625,0.701,0.351,0.106,0.393,105.714,Friend of the Devil (Arranging Take 2) - Not Slated,30,3izGB8h9VgjiNfJVMJBXNh,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,3,89568,D,major,D major
0.702,0.0834,2,-29.11,1,0.114,0.646,0.838,0.118,0.805,98.761,Friend of the Devil (Arranging Take 3) - Not Slated,31,2HNcrfkiNk1GsaxOWhCFFO,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,65248,D,major,D major
0.582,0.212,4,-25.64,0,0.0669,0.797,0.0137,0.416,0.865,102.019,Friend of the Devil (Take 9 Breakdown) - Slated,32,7aJsEfp2a1SZYF7RZ53Gme,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,5,16309,E,minor,E minor
0.639,0.256,7,-23.474,1,0.0358,0.775,0.323,0.49,0.982,104.299,Friend of the Devil (Take 10 Breakdown) - Slated,33,2n45rytdGEzLiBgg8TOvmo,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,3,26666,G,major,G major
0.527,0.377,7,-23.906,1,0.0559,0.65,0.146,0.462,0.978,103.715,Friend of the Devil (Take 11) - Slated,34,11nLpp92MGYQcrtaMX5Sm1,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,5,35136,G,major,G major
0,0.299,4,-20.111,0,0,0.805,0.311,0,0,0,Friend of the Devil (Take 12 Breakdown) - Slated,35,6AMq8lBum034zpeu0WKJXa,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,0,7541,E,minor,E minor
0.526,0.506,7,-16.094,1,0.028,0.766,0.801,0.559,0.69,106.381,Friend of the Devil (Take 13) - Not Slated,36,5iYOtI42AGjmgYE3hnvL7i,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,208693,G,major,G major
0.507,0.25,0,-21.409,1,0.0486,0.663,0.032,0.408,0.544,105.045,Friend of the Devil (Take 14 Breakdown) - Slated,37,4cuyG1vgsg2DRLeZLXUjc2,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,17429,C,major,C major
0.556,0.504,7,-16.557,1,0.0271,0.546,0.897,0.135,0.96,105.572,Friend of the Devil (Take 15) - Slated,38,4f3YSgLAjWABqQYaNkJzep,American Beauty: The Angel's Share,2FYA9rjg3sQW8Oq9gF7KZq,4,211562,G,major,G major
